language	year	period	date	sentence
english	2018	Pre-ChatGPT	2018-03-15	He parked the car there … in die bos.
english	2018	Pre-ChatGPT	2018-01-12	He pitched up in the same place but was asked by a resident to move on.
english	2018	Pre-ChatGPT	2018-05-11	He played guitar in a punk band called Extremes of Violet, and he used to not like keyboards.
english	2018	Pre-ChatGPT	2018-10-20	He played them as he waited for interviews to begin, or in the long car rides across Yemen.
english	2018	Pre-ChatGPT	2018-12-30	He points out that the government doesn’t have a future due to this matter.
english	2018	Pre-ChatGPT	2018-11-11	He promised that with a robust system and “top of the line firewall”, customers can rest assured, knowing that their information is safe and secure.
english	2018	Pre-ChatGPT	2018-05-21	He provides strategic consultancy services on leadership, security, intelligence, counter-terrorism and defence.
english	2018	Pre-ChatGPT	2018-02-28	He pulled out a handgun and ordered staff members into a room where he locked them in. He then stole a large amount of cash from one of the tills and stole various cell phones.
english	2018	Pre-ChatGPT	2018-07-08	He pummeled him in the corner and then hit some light slaps and kicks across his head.
english	2018	Pre-ChatGPT	2018-01-31	He quickly took on a key role in a new division that the 100-year old playing cards company had begun expanding into: video games.
english	2018	Pre-ChatGPT	2018-01-21	Herat: At least eight people were killed in a roadside mine blast in western Afghanistan’s Herat province on Saturday evening, the Tolonews reported.
english	2018	Pre-ChatGPT	2018-08-11	“Her basketball IQ is elite, her potential is off the charts.
english	2018	Pre-ChatGPT	2018-02-15	“Her counselors always said she did exactly what she was told to do, always helped out whenever she was needed to help out.
english	2018	Pre-ChatGPT	2018-12-19	Here are some of the major events of the year in Sandy Springs.
english	2018	Pre-ChatGPT	2018-08-26	Here are the six Colombians hoping to find themselves in the red jersey this year in Spain.
english	2018	Pre-ChatGPT	2018-05-20	He recently attended a New York Yankees game in Washington with Rudy Giuliani, the former Republican mayor (and Donovan supporter) who remains popular on Staten Island.
english	2018	Pre-ChatGPT	2018-03-12	He recently that he would be joining Sportsnet 590 in Toronto to do sports talk radio with Bob McCown and Stephen Brunt.
english	2018	Pre-ChatGPT	2018-02-25	He recounts the events of his own demise, having attempted the same jump with much less success.
english	2018	Pre-ChatGPT	2018-01-22	He refuses to let Lorca just die, not after what he did to his sister.
english	2018	Pre-ChatGPT	2018-09-07	Here in the U.S. they say just shy of 200,000 vehicles are eligible for the checkup and repair.
english	2018	Pre-ChatGPT	2018-02-26	Here’s a look at what players have to look forward to this week…
english	2018	Pre-ChatGPT	2018-04-10	Here’s her breakdown for what actually makes a difference, no matter your budget.
english	2018	Pre-ChatGPT	2018-09-09	Here she’s experimenting with a mixture of poetry and collages.
english	2018	Pre-ChatGPT	2018-01-21	Here’s how you can watch The 24th Annual Screen Actors Guild Awards live online or the old-fashioned way right on your television.
english	2018	Pre-ChatGPT	2018-05-09	Here, we analyse the performance of flying winger Dembele.
english	2018	Pre-ChatGPT	2018-10-02	Here we are, 27 years after Anita Hill came forward with allegations against Clarence Thomas, and we still have a Supreme Court nominee (and likely future Justice) who has been accused of sexually assaulting women.
english	2018	Pre-ChatGPT	2018-01-15	Here, we are not talking about the likes of French or Bolshevik revolution for no two revolutions are same.
english	2018	Pre-ChatGPT	2018-05-17	Here we see Sam Claflin, who plays Finnick, resting with his trident on his shoulders.
english	2018	Pre-ChatGPT	2018-10-09	Her experience is eclectic; everything from research, drafting, sales, event planning, fundraising, bookkeeping, to PR and marketing.
english	2018	Pre-ChatGPT	2018-10-23	Her father, Nick Newton, of British nationality, is a laboratory technician and artist, and her mother Nyasha, a former district nurse, is a Shona chief’s daughter.
english	2018	Pre-ChatGPT	2018-10-03	Her father was too poor to care for her and she was placed in an orphanage, eventually being moved to a children’s home in Meir Shefeyah (located near Zichron Yaakov).
english	2018	Pre-ChatGPT	2018-12-24	"Her husband, Richard Ratcliffe, and London Mayor Sadiq Khan have called her incarceration a ""travesty of justice""."
english	2018	Pre-ChatGPT	2018-06-03	Her intention was to evacuate a wounded protester lying on the other side of the fence, after he had managed to cut a hole through it.
english	2018	Pre-ChatGPT	2018-12-20	Her love of country also comes from her husband Sarajuddin Wardak, who fought the Soviet forces along with the Mujahideens and later became the first secretary at the Afghan Embassy in Washington from 1992 to 1998.
english	2018	Pre-ChatGPT	2018-12-19	HERMISTON, Oregon – An apartment fire yesterday has left one man homeless.
english	2018	Pre-ChatGPT	2018-01-26	Hermiston’s numbers are still a ways behind at 65.8 percent.
english	2018	Pre-ChatGPT	2018-07-16	Her most potent romantic interest is Oliver Queen, aka the Green Arrow.
english	2018	Pre-ChatGPT	2018-07-28	Her mother, Nettie Stubbs Abbott of Maine was a teacher.
english	2018	Pre-ChatGPT	2018-05-07	Hero's Honor, a winner only once previously from five starts, got the job done in Saturday's SA Derby, emerging from a pace-stalking trip in the final strides to edge the favorite, Surcharge, by 1 1/2 lengths.
english	2018	Pre-ChatGPT	2018-10-24	Her power wins her way back to 30-30 and Kerber again seems tired.
english	2018	Pre-ChatGPT	2018-06-08	Her son complained about his stomach pain and kept vomiting.
english	2018	Pre-ChatGPT	2018-03-02	Her speech helped preparations for a free-trade agreement, he added in a Twitter post that implied the outcome would be a much less ambitious deal than the one Mrs. May wants.
english	2018	Pre-ChatGPT	2018-01-09	He rules for the rich, not just because he is rich, but because he believes in wealth as a motive force in his political philosophy.
english	2018	Pre-ChatGPT	2018-03-12	Her work has centered on fighting for issues such as women’s rights, LGBTQ equality and promoting interfaith relations.
english	2018	Pre-ChatGPT	2018-03-06	He’s a different kind of back than Fournette, but he has an outside chance of becoming the first running back to go No. 1 overall since another Penn State Nittany Lion, Ki-Jana Carter, in 1995.
english	2018	Pre-ChatGPT	2018-08-26	“He’s a force of optimism and his life, which will be remembered forever in America, because he’s one of those types of senators, that Henry Clay-like figure, he will be somebody that we look to for years to come now.”
english	2018	Pre-ChatGPT	2018-01-10	He said after a while, he began to notice a trend: not all young men were dressed for the occasion for their high school graduation ceremonies.
english	2018	Pre-ChatGPT	2018-04-17	He said as the Meteorological Department has warned of intensive rains this year, and for that matter desilting which is a palliating solution will continue in the interim.
english	2018	Pre-ChatGPT	2018-09-28	He said Buhari in response, said irregular migration from developing to developed countries was often caused by insecurity, education, health care, and climate change.
english	2018	Pre-ChatGPT	2018-01-27	He said following that, the meeting escalated into something else given the circumstances.
english	2018	Pre-ChatGPT	2018-01-30	He said he bought them in his capacity as council’s sports commissioner, but he didn’t attend the game because, even though he requested accessible seating, there was no room available in accessible areas.
english	2018	Pre-ChatGPT	2018-05-18	He said he wanted to go home, but feared conscription by both the Assad regime and Kurdish militias: The regime controls all roads to Raqqa from Lebanon.
english	2018	Pre-ChatGPT	2018-04-07	He said his country always accorded “great importance” to its ties with India as the two neighbours have many “things to offer each other”.
english	2018	Pre-ChatGPT	2018-04-18	He said his goal is for Speaker Ryan to put the package of bills on the floor because the number clearly demonstrates that a majority of members of Congress want a vote on immigration legislation.
english	2018	Pre-ChatGPT	2018-08-04	He said if it ends up in one huge box you can never make anything out of it.
english	2018	Pre-ChatGPT	2018-01-16	He said, “In closing, I want to say I stand on my 23 years of honest, ethical, public service with the Bradley County Sheriff’s Office and 10th Judicial Drug Task Force.
english	2018	Pre-ChatGPT	2018-07-23	He said: “I nearly died the first two nights.
english	2018	Pre-ChatGPT	2018-04-28	He said: “It turned out that the intervention was a sham plot, so the Plaintiffs (Giwa) had to go back to Court and prayed the Court to re-list the Suit and also restore all the previous Orders made by it.
english	2018	Pre-ChatGPT	2018-09-14	He said, “I wasn’t at the event, it would have been managed better.
english	2018	Pre-ChatGPT	2018-07-26	He said many of the local industries are faced with financial challenges and this has been worsened with the depreciation of the cedi.
english	2018	Pre-ChatGPT	2018-10-05	He said no way he can do my trial because he really don’t know the case and he won’t win.
english	2018	Pre-ChatGPT	2018-06-18	He said: “Secondly, Gov. Aminu Masari Screening Committee to the best of my knowledge did not disqualify or recommend disqualification of any of them.”
english	2018	Pre-ChatGPT	2018-11-25	He said: “Such demonstration of zeal, patriotism and forthrightness is worthy of emulation by all leaders.
english	2018	Pre-ChatGPT	2018-01-14	He said teachers who were not proficient in Mandarin were sent to Chinese schools then.
english	2018	Pre-ChatGPT	2018-02-04	He said that although he had bounced back, thanks to his record label; when he had no money, he became depressed.
english	2018	Pre-ChatGPT	2018-11-12	He said that a man approached him and used physical force to snatch 200 euros from him before taking off.
english	2018	Pre-ChatGPT	2018-03-29	He said that for this reason Sri Lanka is now working with China on a Free Trade Agreement (FTA).
english	2018	Pre-ChatGPT	2018-05-18	He said that his computations show that the claim of US$460 million is overstated by approximately US$92 million.
english	2018	Pre-ChatGPT	2018-01-26	He said that in the past the 40.5 hectare (100 acre) property was used as a deer farm and it offers a wide range of potential farming opportunities including livestock or crops.
english	2018	Pre-ChatGPT	2018-05-08	He said that meant, “we would get to the point where we would have to live with an Iranian nuclear weapon or get into a conflict.”
english	2018	Pre-ChatGPT	2018-03-08	"He said that ""our homicide rates are so much higher than other industrialized countries."
english	2018	Pre-ChatGPT	2018-02-22	He said that the convict sold the phone to an unknown person in Wuse market at the rate of N10, 000.
english	2018	Pre-ChatGPT	2018-04-27	He said that the early works were preliminary projects to be completed before the award of the main contract.
english	2018	Pre-ChatGPT	2018-04-03	He said that the hospital had also set up committees to enhance and strengthen protocol for handling the emergency, including compliance with universal safety precautions.
english	2018	Pre-ChatGPT	2018-09-28	He said the court could not grant them their prayers as they were not permanent staff, adding that what the workers submitted to the court during the pendency of the suit was temporary appointment letters instead of permanent letters of employment.
english	2018	Pre-ChatGPT	2018-06-18	He said the government will soon close the border it shares with one of its neighbours to save the economy.
english	2018	Pre-ChatGPT	2018-08-19	He said, “The governor is from this place and if he wants people to attack Aisha, does he need to go and import them?
english	2018	Pre-ChatGPT	2018-10-18	He said the new package would help the long-term recovery of displaced residents.
english	2018	Pre-ChatGPT	2018-03-07	He said the other robbers broke the padlocks of the front screen door to gain entry into the supermaket.
english	2018	Pre-ChatGPT	2018-10-12	He said the party would prefer having these debates hosted in the larger constituencies, rather than smaller ones spread across the country.
english	2018	Pre-ChatGPT	2018-09-14	He said the rampaging of vigilante groups was uncontrollable such that the police could not control them, which does not speak well of Ghana’s democracy.
english	2018	Pre-ChatGPT	2018-01-23	He said there comes a time when a school is so small that it affects education.
english	2018	Pre-ChatGPT	2018-07-17	He said there is evidence of continued racism in both the U.S. and South Africa despite Mandela’s 67 years in confronting the issue.
english	2018	Pre-ChatGPT	2018-09-22	He said the state government has provided land and free power for setting up the airport.
english	2018	Pre-ChatGPT	2018-11-12	He said the terms for the repayment for the loan will be rolled out in a form ‘Susu’ scheme for the women not to feel it when paying for the loan.
english	2018	Pre-ChatGPT	2018-08-16	He said the Volta Region used to be the “World Bank” for NDC, but if care was not taken, it could become a “rural bank”.
english	2018	Pre-ChatGPT	2018-03-22	He said to bring the money with him the next time we meet.
english	2018	Pre-ChatGPT	2018-10-12	He said, “Under Superintendent Garcia’s leadership, the Academy has secured additional grant funding and renegotiated some existing contracts with vendors to reduce costs, all the while increasing academic success for students.”
english	2018	Pre-ChatGPT	2018-12-27	“He said we would trail the soldier on that day and we would block him and collect the money.
english	2018	Pre-ChatGPT	2018-04-20	He said: 'You are traveling around, you live in a suitcase, you get to this place, there’s free alcohol everywhere—it’s sort of weird if you don’t drink.
english	2018	Pre-ChatGPT	2018-01-25	He saw off competition from the likes of Jersey rally driver Ed Fossey, Jersey shooter Cameron Pirouet, and Guernsey racing driver Sebastian Priaulx.
english	2018	Pre-ChatGPT	2018-12-09	He says he was tortured by Bahraini authorities in 2012 and fears torture and imprisonment if he is sent back.
english	2018	Pre-ChatGPT	2018-08-27	He says neither he nor Peoria's fire brass wants to take over volunteer districts.
english	2018	Pre-ChatGPT	2018-10-11	He says so far government has pumped in thirty million United states dollars as initial capital.
english	2018	Pre-ChatGPT	2018-07-09	He says the changes, the biggest overhaul of governance since the modern Turkish republic was founded from the ruins of the Ottoman Empire almost a century ago, are needed to drive Turkey’s economic growth and guarantee its security.
english	2018	Pre-ChatGPT	2018-03-23	He says the data breach last year, and now the loss of his records this year, shows the VA needs to make changes in both policy and personnel.
english	2018	Pre-ChatGPT	2018-03-10	He says this decision is meant to support more Zambian students who are unable to access University education because of lack of funds.
english	2018	Pre-ChatGPT	2018-06-25	He’s been in a nice groove for certainly longer than a week, but this last week has been exceptional.”
english	2018	Pre-ChatGPT	2018-03-21	He’s doing a lot of things really well.
english	2018	Pre-ChatGPT	2018-07-15	He sent the TD MPs T Narasimham and Ravindra Babu to talk to NCP Chief Sharad Pawar and Shiva Sena Chief Udhav Thakare in Mumbai.
english	2018	Pre-ChatGPT	2018-11-27	“He’s going to be really good because it’s never enough for him,” Hurt said.
english	2018	Pre-ChatGPT	2018-04-05	“He’s going to talk about a show that people seem to be really fascinated with, and in awe of, and he’s going to talk about the place that these stories originate from,” Schoonmaker said.
english	2018	Pre-ChatGPT	2018-03-02	“He’s helped me out so much, and to know that I’m going to be with him for the next four years is just incredible.”
english	2018	Pre-ChatGPT	2018-04-08	“He should be arrested and until he is not I am not going back home…I will take my life otherwise…I was threatened that if I tell anyone, my family members would be killed and thrown away.
english	2018	Pre-ChatGPT	2018-04-22	He simply focused on fighting injustice and tyranny and ensuring that Nigeria was set in the right direction.
english	2018	Pre-ChatGPT	2018-04-30	He sold the sweet grapes for N2000 as against the non-GM sweet grapes sold at N1000.
english	2018	Pre-ChatGPT	2018-12-31	He’s one hell of a rapper, and he's getting attention for all the right reasons.
english	2018	Pre-ChatGPT	2018-12-27	He’s planning on interning there again next summer.
english	2018	Pre-ChatGPT	2018-12-03	He spoke during a talk at Business Insider's Ignition conference Monday with Nicholas Carlson, global editor-in-chief of Business Insider and chief content officer at Insider Inc.
english	2018	Pre-ChatGPT	2018-07-15	He spoke entirely in Spanish, so the bride's best friend interpreted for the couple.
english	2018	Pre-ChatGPT	2018-06-29	He's right - all it takes is one time!
english	2018	Pre-ChatGPT	2018-03-27	He’s shooting 50 percent for the month of March, and though his long-range attack has fallen off a tick after his red-hot start, Tatum is still knocking down an impressive 43 percent of his bids from three-point land.
english	2018	Pre-ChatGPT	2018-08-11	He's so popular, in fact, that Warner Bros. is banking on an upcoming self-titled movie for the character.
english	2018	Pre-ChatGPT	2018-04-16	“He stands as much as any author for freedom of the imagination.
english	2018	Pre-ChatGPT	2018-03-16	He started violently raping me, he would beat me with his belt if I didn't let him rape me.
english	2018	Pre-ChatGPT	2018-08-15	He starts working with them on steer wrestling the following year.
english	2018	Pre-ChatGPT	2018-06-03	“He stated further that on that fateful day, the deceased was alone in the factory when the suspect came in and attempted to forcefully have carnal knowledge of her.
english	2018	Pre-ChatGPT	2018-11-22	He stated that a situation whereby two members in the federal government team are pursuing their private university licenses indicate they would not favour funding of public education.
english	2018	Pre-ChatGPT	2018-05-25	He states that ”In 2007, the entire country’s electricity production was 47million kilowatt hours raised from a mere 10 megawatts.
english	2018	Pre-ChatGPT	2018-11-30	He's the Republican state lawmaker from suburban Houston who is expected to become the next Texas House speaker in January.
english	2018	Pre-ChatGPT	2018-04-09	He successfully sold 950 tickets by standing at robots and by word of mouth and that’s how he continued doing more shows and bigger shows by 2009.
english	2018	Pre-ChatGPT	2018-07-15	He swung a baseball bat at Palamar, who snatched the bat and smashed the old man to death with it.
english	2018	Pre-ChatGPT	2018-01-22	He’s your friend, but he’s also your friend who has a dangerous take on what consent really means.
english	2018	Pre-ChatGPT	2018-06-27	He taught his family, through example, to treat everyone the way Jesus would want us to.
english	2018	Pre-ChatGPT	2018-07-12	"He thinks calling someone destabilising isn't bias,"" said Represenative Trey Gowdy, chairman of the House Oversight Committee, referencing texts sent by Strzok."
english	2018	Pre-ChatGPT	2018-05-05	“He thinks he has to be loyal to his base,” he said.
english	2018	Pre-ChatGPT	2018-10-31	“He thought of the possibility of them capturing him.
english	2018	Pre-ChatGPT	2018-03-17	He threw in a fastbreak layup off his own steal and hit his fifth 3 of the half to make it 32-27.
english	2018	Pre-ChatGPT	2018-01-04	He throws his left leg over one of the chair’s golden arms.
english	2018	Pre-ChatGPT	2018-07-27	He told the editor, Laurie Ezzell Brown, that if she ever needed anyone to read, that his wife always had a book in her hand—and loved them.
english	2018	Pre-ChatGPT	2018-04-19	He told the Press Association: “There was a ‘for sale’ sign and then white removal vans.
english	2018	Pre-ChatGPT	2018-12-16	He told the Upper House that the National Investment Policy (NIP) will be coming on stream in the first quarter of next year.
english	2018	Pre-ChatGPT	2018-05-15	He told us that he’s the one that ran over the dog with his police SUV.
english	2018	Pre-ChatGPT	2018-12-28	“He took students in his classroom and gave them a purpose, developed self-discipline and taught them about respect.
english	2018	Pre-ChatGPT	2018-03-02	He turned his life around and now an author and consultant to the FBI and private businesses on preventing fraud and identity theft.
english	2018	Pre-ChatGPT	2018-11-28	He urged fans to support King upon her then-coming return to Y&R.
english	2018	Pre-ChatGPT	2018-01-16	He urged the media and other strategic stakeholders to play their meaningful watchdog roles more effectively to ensure that oil revenues were better protected.
english	2018	Pre-ChatGPT	2018-09-02	He wandered the area on a recent rainy weekday morning in the quiet hour before the Peoria Zoo opened for the public, scraping up loose grass, leaves, twigs and whatever bits of mandrill poop he might have missed the day before.
english	2018	Pre-ChatGPT	2018-07-23	He wants nothing to do with her but to appease Tamra, he agrees to the conversation.
english	2018	Pre-ChatGPT	2018-08-22	He warned that Goa might also face a similar situation in future.
english	2018	Pre-ChatGPT	2018-12-28	He was a 1944 graduate of Madison High School and attended Indiana University at Bloomington for one year.
english	2018	Pre-ChatGPT	2018-06-10	He was able to get an infield fly for the second out, but he walked Tim Anderson to bring home Chicago’s second run.
english	2018	Pre-ChatGPT	2018-04-02	He was accompanied by his parents to the meeting, which took place in London.
english	2018	Pre-ChatGPT	2018-02-21	He was a friend of the Rev. Martin Luther King Jr., held integrated rallies beginning in 1953 and was considered a major influence in the civil rights movement.
english	2018	Pre-ChatGPT	2018-01-11	He was a junior last year and played with us.
english	2018	Pre-ChatGPT	2018-09-17	He was also found sentenced to four years in jail on felony cases.
english	2018	Pre-ChatGPT	2018-04-09	He was always alone, no respect for elders, no respect for community, Muminov said.
english	2018	Pre-ChatGPT	2018-02-27	He was a member of the St. Louis Reptile Club and several other reptile clubs.
english	2018	Pre-ChatGPT	2018-05-24	He was a movie critic, providing ratings for everything he saw.
english	2018	Pre-ChatGPT	2018-09-09	“He was an extraordinary man who inspired Council, the University Administration and the University Community during his tenure as Chancellor.
english	2018	Pre-ChatGPT	2018-04-26	He was an international pop star, performing his well-known electronic dance songs around the world for die-hard fans, sometimes hundreds of thousands at music festivals, where he was the headline act.
english	2018	Pre-ChatGPT	2018-12-12	“He was as close to a hermit as one can be in a suburb.”
english	2018	Pre-ChatGPT	2018-07-15	He was a skilled big man willing to battle in out in the trenches who could do a floor length chest pass or hit an open three.
english	2018	Pre-ChatGPT	2018-09-19	“He was a very private person and wanted to make sure his collection was kept together in one place and there is still lots of unrolled canvas,” she said.
english	2018	Pre-ChatGPT	2018-12-04	He was behind the wheel of the semi that collided with the bus.
english	2018	Pre-ChatGPT	2018-06-06	He was born May 29, 1963 in Pine Bluff, Arkansas, to Karen Hamilton and the late J. T. Rushing.
english	2018	Pre-ChatGPT	2018-01-22	He was born on August 4, 1927 in Stokes County to the late James Carroll and Carrie Nunn Wright.
english	2018	Pre-ChatGPT	2018-09-17	He was certainly a monster at Ole Miss.
english	2018	Pre-ChatGPT	2018-12-31	He was cremated at 4 pm in Banashankari.
english	2018	Pre-ChatGPT	2018-02-27	He was delivering a keynote address during the official opening of the fifth KwaZulu-Natal legislature at the Royal Agricultural Showgrounds in Pietermaritzburg on Tuesday.
english	2018	Pre-ChatGPT	2018-04-10	He was inducted into the MFCA Hall of Fame in 2016 and was Class 3-A Coach of the Year in 2015 and 2017 and Class 2-A Coach of the Year in 2004.
english	2018	Pre-ChatGPT	2018-01-07	“He was in pain and just pushed to the side.”
english	2018	Pre-ChatGPT	2018-05-15	He was jailed in December after prosecutors found evidence that he had violated those rules, and he has been held at the Metropolitan Correctional Center in Manhattan since then.
english	2018	Pre-ChatGPT	2018-09-25	He was later taken into the army clinic in the Chari Maigumeri Barracks where the recruitment was taking place for treatment.
english	2018	Pre-ChatGPT	2018-05-16	He was named a County All-Star in basketball.
english	2018	Pre-ChatGPT	2018-01-28	He was not there so much to support Navalny, he said, but for freedom of choice.
english	2018	Pre-ChatGPT	2018-05-24	He was out of luck, until he thought of his old school.
english	2018	Pre-ChatGPT	2018-12-22	He was released in 2014 but was re-arrested in 2015 for the parole violation.
english	2018	Pre-ChatGPT	2018-09-24	He was reportedly being transferred to CMC from Springs Memorial Hospital when he died.
english	2018	Pre-ChatGPT	2018-05-14	He was said to have swallowed the substance with a cup of water and was found dead in the morning.
english	2018	Pre-ChatGPT	2018-03-06	He was sentenced to one year and one day in prison, with credit for 30 days served.
english	2018	Pre-ChatGPT	2018-07-12	He was so accustomed to national decline that he almost welcomed it.
english	2018	Pre-ChatGPT	2018-07-04	He was speaking after France agreed to take about 80 migrants from the Aquarius rescue ship that was at the centre of a bitter European dispute over migration last month.
english	2018	Pre-ChatGPT	2018-05-25	He was told to cover or remove the shirt or he would be sent home for the day.
english	2018	Pre-ChatGPT	2018-08-15	He was to throw a side session before making a start for Triple-A Colorado Springs on Thursday.
english	2018	Pre-ChatGPT	2018-08-24	He was transferred to another parish after the first allegations against him were made public in 2012 and put on retirement when more accusations surfaced.
english	2018	Pre-ChatGPT	2018-04-06	He went on to receive his masters and doctorate from the University of Ankara, and became the first Greek academic to teach at the Ankara university, where he is currently a member of the political science faculty.
english	2018	Pre-ChatGPT	2018-03-30	He went on to work with Ronnie Barker in ‘Seven Of One’ and also had small roles in some of the ‘Carry On’ films, including ‘Carry On Marton’ and ‘Carry On Dick’.
english	2018	Pre-ChatGPT	2018-05-07	He will also coach, but management will be his main strength as there are a variety of tasks involved, including dealing with the media.
english	2018	Pre-ChatGPT	2018-02-28	He will now be taken to a state mental health lockdown facility to receive treatment that will allow him to proceed.
english	2018	Pre-ChatGPT	2018-11-01	He worked his way through the ranks at the sheriff’s office, being promoted to lieutenant in 2005, in charge of investigations.”
english	2018	Pre-ChatGPT	2018-04-18	He would do best with someone who could spend some time working on basic manners with him; this guy is a smart cookie, and will learn fast.
english	2018	Pre-ChatGPT	2018-07-18	He would travel through many west coast conventions from the 1970s thru the early 2000s and was seen at most fantasy and furry conventions such as WesterCon, AnthroCon, Fur Con. He also frequented comic conventions as both a fan and a guest.
english	2018	Pre-ChatGPT	2018-02-03	He wrote checks and wouldn’t ask for anything in return.
english	2018	Pre-ChatGPT	2018-01-30	Hey, they’re talking air temps of 30 below with wind chills of -55 here in ND by the weekend.
english	2018	Pre-ChatGPT	2018-01-20	HHS Office of Civil Rights Director Roger Severino speaks at a news conference announcing a new division on Conscience and Religious Freedom at the Department of Health and Human Services January 18, 2018 in Washington, DC.
english	2018	Pre-ChatGPT	2018-02-11	"Hicks grew close to Ivanka and began dressing like the heiress, who seemed worthy of the emulation,"" GQ reported."
english	2018	Pre-ChatGPT	2018-11-14	Hidden Valley resident Alex Goodwin told CBS2 he and his neighbors had just received an alert Tuesday morning that they could return home.
english	2018	Pre-ChatGPT	2018-11-21	High on Trump’s agenda is, first and foremost, asserting US global supremacy by word and deed.
english	2018	Pre-ChatGPT	2018-08-17	Highs of 29 degrees in the Alpes Maritimes and 33 in the Var with a light south easterly wind.
english	2018	Pre-ChatGPT	2018-05-15	Hilary is just as slimey but will act purely in her own interest and sell us all down the tubes, evidenced by her inability to even come out and thank her base when she lost.
english	2018	Pre-ChatGPT	2018-08-05	Hindu statesman Rajan Zed, in a statement in Nevada, said that Lord Ganesh was highly revered in Hinduism and was meant to be worshipped in temples or home shrines and not to adorn one’s toe.
english	2018	Pre-ChatGPT	2018-02-26	His 12th-place finish is his best on the PGA Tour since the 2015 Wyndham Championship.
english	2018	Pre-ChatGPT	2018-04-04	His best finish at the PGA Championship was third back in 2012.
english	2018	Pre-ChatGPT	2018-02-02	His case has sparked broader outrage after numerous victims accused USA Gymnastics, the sport’s governing body, and Michigan State University, where Nassar worked, of failing to investigate complaints about him going back years.
english	2018	Pre-ChatGPT	2018-02-22	His client has been getting some help during his time in custody, he said.
english	2018	Pre-ChatGPT	2018-03-07	His combine performance included 29 repetitions on the bench press at 225 pounds and a 4.40 yard dash for a 223 pound running back.
english	2018	Pre-ChatGPT	2018-01-04	His command of the Urdu language, a great asset and with that language he greeted on the airwaves of 92.2fm.
english	2018	Pre-ChatGPT	2018-12-15	His credentials are stronger than other football winners.
english	2018	Pre-ChatGPT	2018-12-29	His daughter and her husband work in the Twin Cities, and he has three grandchildren in the area.
english	2018	Pre-ChatGPT	2018-03-20	His death, in a hospital there, was announced by the Archdiocese of St. Andrews and Edinburgh, which he served as archbishop from 1985.
english	2018	Pre-ChatGPT	2018-09-27	His death was MSHP Troop F region’s 10th fatality in September and its 57th in 2018.
english	2018	Pre-ChatGPT	2018-12-04	His departure came after he had battled for survival alongside campmates Harry Redknapp, James McVey, Rita Simons, Emily Atack and Anne Hegerty, with Dec and Holly first revealing he was in the bottom two with EastEnders star Rita.
english	2018	Pre-ChatGPT	2018-03-20	His e-mails to Swarm passed without reply, according to Jonathan McDowell, a researcher at the Havard-Smithsonian Center for Astrophysics, who also spotted the SpaceBEES and guessed they belonged to Swarm.
english	2018	Pre-ChatGPT	2018-01-28	His father's advanced age was the cause of death, he said.
english	2018	Pre-ChatGPT	2018-09-21	His favorite Bible passages/verses are Psalm 91 and Isaiah 53:5.
english	2018	Pre-ChatGPT	2018-01-23	His floormates were surprised by Aziz’s strong English accent when he first introduced himself, during the fall 2017 semester, Hayashi recalled.
english	2018	Pre-ChatGPT	2018-03-12	His friend, a 23-year-old man, was also stabbed in the incident but was discharged from hospital over the weekend after treatment.
english	2018	Pre-ChatGPT	2018-02-20	His group has two similar appeals before Civil Service hearing officers.
english	2018	Pre-ChatGPT	2018-03-21	His initiative is part of a broader trend: Cruise Line, Carnival Corp. & Plc’s Holland America Line, and Norwegian Cruise Line Holdings Ltd. also own private islands in the Bahamas, and MSC Cruises plans to open its own Bahamian island next year.
english	2018	Pre-ChatGPT	2018-03-06	His interest in studying architecture after high school inspires him to draw buildings.
english	2018	Pre-ChatGPT	2018-02-23	His job did not hold water once he couldn’t collect OT at will.
english	2018	Pre-ChatGPT	2018-06-25	His last job, one he found very rewarding, was driving a school bus for Kessler Bus.
english	2018	Pre-ChatGPT	2018-11-30	His lawyer, Shawn Holley, had been given an initial guideline of three hours to respond, after notification of the story was emailed to her at 7.52am LA time.
english	2018	Pre-ChatGPT	2018-05-09	His most recent experiment, including a car in space as part of his SpaceX program, made global headlines back in February.
english	2018	Pre-ChatGPT	2018-09-18	His other videos show him serving customers such as Diego Maradona and posing as Don Corleone from the Godfather movies.
english	2018	Pre-ChatGPT	2018-05-16	“His performance was undoubtedly inspired by the immigration performance, but this one was a revolt against law, against discrimination, against the system and the community, which considered him as ‘other’ and ‘different’,” he wrote.
english	2018	Pre-ChatGPT	2018-03-14	His post read; “With 60million followers, they tagged her and she has posted them twice.
english	2018	Pre-ChatGPT	2018-03-21	His presence is relaxing and unassumed, and to think, he's spent 28 years tumbling around the washing machine that is this business.
english	2018	Pre-ChatGPT	2018-07-01	His proposal would remove hemp from the controlled substances list that currently associates the crop with its cousin — marijuana.
english	2018	Pre-ChatGPT	2018-04-17	His reply: Nope, but hopefully they’ll replace it with one that looks less chintzy.
english	2018	Pre-ChatGPT	2018-02-06	His right hand came off the ball twice.
english	2018	Pre-ChatGPT	2018-03-18	His sister said he had to get higher-ups at Boeing to overcome opposition from the department.
english	2018	Pre-ChatGPT	2018-12-17	His songs are filled with fun, catchy lyrics that radiate with positive energy.
english	2018	Pre-ChatGPT	2018-02-13	His son, Perry (named after Como), from his first marriage, to the Italian actress Pier Angeli, died in 2014.
